loan_amnt,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,pub_rec_bankruptcies,year,is_default,outstanding_principal,net_credit_loss,risk_segment,risk_adjusted_revenue,income_group,dti_group
15000, 36 months,8.18,471.3,B,B1,RENT,80000.0,2015-11-01,Fully Paid,debt_consolidation,NJ,22.13,7.0,0.0,16891.2933881834,15000.0,1891.29,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1891.29,40k-80k,20-30
19350, 60 months,22.15,536.08,E,E5,RENT,54000.0,2014-07-01,Charged Off,debt_consolidation,CA,13.56,4.0,2.0,20772.36,9029.62,10298.89,0.0,1443.85,0.0,2014,1,10320.38,8876.529999999999,High Risk,1422.3600000000006,40k-80k,10-20
15000, 36 months,8.19,471.37,A,A5,RENT,75000.0,2015-01-01,Fully Paid,debt_consolidation,MA,26.66,0.0,1.0,16195.9300111895,15000.0,1195.93,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1195.93,40k-80k,20-30
5000, 36 months,12.12,166.36,B,B3,RENT,80000.0,2013-05-01,Fully Paid,debt_consolidation,NJ,8.69,0.0,2.0,5328.51,5000.0,328.51,0.0,0.0,0.0,2013,0,0.0,0.0,Medium Risk,328.51,40k-80k,0-10
24000, 36 months,7.49,746.44,A,A4,MORTGAGE,107000.0,2015-01-01,Fully Paid,debt_consolidation,PA,17.84,0.0,0.0,26861.8104322294,24000.0,2861.81,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,2861.81,80k-120k,10-20
26850, 36 months,16.02,944.24,C,C5,MORTGAGE,170000.0,2017-11-01,Current,debt_consolidation,TN,13.53,0.0,0.0,13984.38,9645.12,4339.26,0.0,0.0,0.0,2017,0,17204.879999999997,0.0,High Risk,4339.26,120k-200k,10-20
12000, 36 months,13.33,406.24,C,C3,MORTGAGE,50000.0,2015-07-01,Charged Off,debt_consolidation,NJ,18.92,0.0,1.0,4967.4,2869.96,1174.67,0.0,922.77,0.0,2015,1,9130.04,8207.27,Medium Risk,-7032.6,40k-80k,10-20
33600, 60 months,29.69,1080.69,F,F2,OWN,70000.0,2017-11-01,In Grace Period,debt_consolidation,TX,38.59,0.0,0.0,15018.82,4100.41,10918.41,0.0,0.0,0.0,2017,0,29499.59,0.0,High Risk,10918.41,40k-80k,30-40
12000, 60 months,21.97,331.23,E,E4,MORTGAGE,125000.0,2016-03-01,Fully Paid,debt_consolidation,MI,19.75,1.0,1.0,17501.3948542106,12000.0,5501.39,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,5501.39,120k-200k,10-20
14000, 36 months,7.97,438.52,A,A5,RENT,65000.0,2017-05-01,Current,debt_consolidation,MN,20.11,0.0,0.0,9202.72,7759.1,1443.62,0.0,0.0,0.0,2017,0,6240.9,0.0,Low Risk,1443.62,40k-80k,20-30
15000, 60 months,7.69,301.93,A,A4,OWN,158000.0,2014-10-01,Current,debt_consolidation,OH,14.07,0.0,0.0,15743.95,12719.56,3024.39,0.0,0.0,0.0,2014,0,2280.4400000000005,0.0,Low Risk,3024.39,120k-200k,10-20
12000, 36 months,7.26,371.96,A,A4,RENT,110000.0,2015-12-01,Fully Paid,home_improvement,FL,22.11,0.0,0.0,12515.6800001096,12000.0,515.68,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,515.68,80k-120k,20-30
14000, 36 months,9.16,446.24,B,B2,OWN,33000.0,2016-03-01,Fully Paid,credit_card,SC,19.24,0.0,1.0,14605.3265255603,14000.0,605.33,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,605.33,<40k,10-20
7000, 36 months,18.06,253.28,D,D2,MORTGAGE,60000.0,2017-10-01,Current,home_improvement,MI,35.79,0.0,3.0,4045.46,2653.76,1391.7,0.0,0.0,0.0,2017,0,4346.24,0.0,High Risk,1391.7,40k-80k,30-40
7000, 36 months,20.0,260.15,D,D4,RENT,65000.0,2017-11-01,Fully Paid,debt_consolidation,CA,34.23,0.0,0.0,8306.2636875135,7000.0,1306.26,0.0,0.0,1.0,2017,0,0.0,0.0,High Risk,1306.26,40k-80k,30-40
6000, 36 months,12.62,201.07,C,C1,RENT,65000.0,2017-09-01,Current,credit_card,NY,15.82,0.0,3.0,3413.98,2553.59,860.39,0.0,0.0,0.0,2017,0,3446.41,0.0,Medium Risk,860.39,40k-80k,10-20
11450, 36 months,16.99,408.17,D,D1,MORTGAGE,40000.0,2016-06-01,Charged Off,debt_consolidation,IN,26.46,0.0,0.0,8958.12,6299.34,2658.78,0.0,0.0,0.0,2016,1,5150.66,5150.66,High Risk,-2491.8799999999997,<40k,20-30
25000, 60 months,13.49,575.12,C,C2,MORTGAGE,58000.0,2016-10-01,Current,debt_consolidation,NH,11.43,1.0,0.0,16065.89,9614.62,6451.27,0.0,0.0,0.0,2016,0,15385.38,0.0,Medium Risk,6451.27,40k-80k,10-20
16000, 60 months,18.06,406.82,D,D2,RENT,50000.0,2017-05-01,Current,debt_consolidation,TN,28.95,1.0,2.0,8583.36,4064.71,4518.65,0.0,0.0,1.0,2017,0,11935.29,0.0,High Risk,4518.65,40k-80k,20-30
25000, 60 months,7.97,506.56,A,A5,MORTGAGE,132600.0,2017-07-01,Current,debt_consolidation,FL,5.87,0.0,4.0,9613.57,6871.53,2742.04,0.0,0.0,0.0,2017,0,18128.47,0.0,Low Risk,2742.04,120k-200k,0-10
9100, 36 months,16.99,324.4,D,D3,MORTGAGE,39000.0,2015-04-01,Fully Paid,debt_consolidation,CA,37.85,3.0,0.0,11605.6641988046,9100.0,2505.66,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,2505.66,<40k,30-40
12000, 60 months,17.57,301.93,D,D2,RENT,60000.0,2014-02-01,Fully Paid,debt_consolidation,WI,4.72,0.0,0.0,12691.61,12000.0,691.61,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,691.61,40k-80k,0-10
12000, 60 months,12.05,267.24,C,C1,MORTGAGE,33000.0,2015-11-01,Current,home_improvement,MA,3.75,0.0,0.0,10406.29,6962.74,3443.55,0.0,0.0,0.0,2015,0,5037.26,0.0,Medium Risk,3443.55,<40k,0-10
2500, 36 months,9.75,80.38,B,B3,RENT,28000.0,2016-03-01,Current,debt_consolidation,PA,20.62,0.0,0.0,2820.75,2420.48,400.27,0.0,0.0,1.0,2016,0,79.51999999999998,0.0,Low Risk,400.27,<40k,20-30
12000, 36 months,6.24,366.37,A,A2,RENT,85000.0,2015-07-01,Fully Paid,credit_card,WA,12.33,1.0,0.0,13114.9478151182,12000.0,1114.95,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1114.95,80k-120k,10-20
12000, 36 months,15.05,416.28,C,C4,RENT,75000.0,2017-09-01,Current,debt_consolidation,NY,2.24,0.0,0.0,7066.73,4995.95,2070.78,0.0,0.0,0.0,2017,0,7004.05,0.0,High Risk,2070.78,40k-80k,0-10
10300, 36 months,8.24,323.91,B,B1,MORTGAGE,29496.0,2017-01-01,Current,credit_card,FL,24.37,0.0,1.0,8093.03,6879.67,1213.36,0.0,0.0,1.0,2017,0,3420.33,0.0,Low Risk,1213.36,<40k,20-30
6500, 36 months,15.05,225.49,C,C4,RENT,50000.0,2017-12-01,Current,other,TX,10.11,0.0,3.0,3151.43,2187.71,963.72,0.0,0.0,0.0,2017,0,4312.29,0.0,High Risk,963.72,40k-80k,10-20
12000, 36 months,10.49,389.98,B,B3,MORTGAGE,85000.0,2016-10-01,Current,debt_consolidation,NC,25.7,1.0,0.0,11712.45,9827.92,1884.53,0.0,0.0,0.0,2016,0,2172.08,0.0,Low Risk,1884.53,80k-120k,20-30
21350, 60 months,21.18,579.76,E,E3,RENT,150000.0,2014-04-01,Charged Off,debt_consolidation,CA,10.83,2.0,1.0,12464.9,3982.74,5873.18,0.0,2608.98,0.0,2014,1,17367.260000000002,14758.280000000002,High Risk,-8885.100000000002,120k-200k,10-20
10000, 36 months,6.49,306.45,A,A2,MORTGAGE,49000.0,2016-04-01,Fully Paid,other,NJ,10.24,0.0,0.0,10990.3482568173,10000.0,990.35,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,990.35,40k-80k,10-20
6000, 36 months,9.99,193.58,B,B3,MORTGAGE,51000.0,2015-03-01,Charged Off,vacation,PA,21.53,1.0,1.0,4641.87,2284.65,615.72,0.0,1741.5,0.0,2015,1,3715.35,1973.85,Low Risk,-1358.1299999999999,40k-80k,20-30
24000, 60 months,14.08,559.44,C,C3,MORTGAGE,65000.0,2017-07-01,Current,home_improvement,NY,26.18,0.0,1.0,10118.95,5531.36,4587.59,0.0,0.0,0.0,2017,0,18468.64,0.0,Medium Risk,4587.59,40k-80k,20-30
10000, 60 months,23.13,282.66,F,F1,MORTGAGE,141000.0,2016-02-01,Fully Paid,other,CA,15.51,1.0,4.0,12670.9089756938,10000.0,2670.91,0.0,0.0,1.0,2016,0,0.0,0.0,High Risk,2670.91,120k-200k,10-20
24000, 36 months,5.32,722.76,A,A1,RENT,200000.0,2016-08-01,Fully Paid,debt_consolidation,NY,12.93,1.0,0.0,25685.9025389381,24000.0,1685.9,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,1685.9,120k-200k,10-20
5875, 36 months,5.32,176.93,A,A1,RENT,53000.0,2015-06-01,Fully Paid,credit_card,NJ,18.14,0.0,0.0,6267.666140546,5875.0,392.67,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,392.67,40k-80k,10-20
8400, 36 months,13.59,285.43,C,C2,RENT,150000.0,2017-05-01,Current,debt_consolidation,WA,24.37,0.0,0.0,6007.85,4483.07,1524.78,0.0,0.0,0.0,2017,0,3916.9300000000003,0.0,Medium Risk,1524.78,120k-200k,20-30
20000, 36 months,9.17,637.58,B,B1,MORTGAGE,50000.0,2014-10-01,Fully Paid,credit_card,NC,18.27,0.0,0.0,22239.8,20000.0,2239.8,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,2239.8,40k-80k,10-20
15000, 36 months,13.99,512.6,C,C4,MORTGAGE,40000.0,2015-06-01,Fully Paid,car,IN,22.23,0.0,0.0,18429.906718511,15000.0,3429.91,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,3429.91,<40k,20-30
2400, 36 months,18.49,87.36,D,D2,RENT,20000.0,2013-05-01,Fully Paid,other,CT,12.78,0.0,0.0,3144.8088740709,2400.0,744.81,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,744.81,<40k,10-20
18150, 60 months,16.49,446.12,D,D3,MORTGAGE,123000.0,2014-11-01,Fully Paid,debt_consolidation,MN,8.46,0.0,2.0,24758.9191734026,18150.0,6608.92,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,6608.92,120k-200k,0-10
25000, 60 months,9.17,521.03,B,B2,MORTGAGE,125000.0,2015-10-01,Current,debt_consolidation,KS,17.31,0.0,0.0,20815.73,15371.05,5444.68,0.0,0.0,0.0,2015,0,9628.95,0.0,Low Risk,5444.68,120k-200k,10-20
28000, 60 months,10.99,608.65,B,B3,MORTGAGE,95000.0,2014-10-01,Fully Paid,debt_consolidation,IL,17.54,0.0,0.0,33993.0410524763,28000.0,5993.04,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,5993.04,80k-120k,10-20
14000, 60 months,19.03,363.4,D,D3,MORTGAGE,135000.0,2017-05-01,Current,credit_card,NY,25.64,1.0,0.0,7622.26,3490.75,4131.51,0.0,0.0,0.0,2017,0,10509.25,0.0,High Risk,4131.51,120k-200k,20-30
19750, 60 months,22.99,556.65,F,F1,OWN,45000.0,2015-01-01,Fully Paid,home_improvement,IL,15.2,0.0,2.0,26492.1,19750.0,6742.1,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,6742.1,40k-80k,10-20
5000, 36 months,9.49,160.15,B,B2,RENT,35000.0,2016-07-01,Fully Paid,other,CA,3.09,0.0,0.0,5703.004916797,5000.0,703.0,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,703.0,<40k,0-10
6000, 36 months,14.08,205.3,C,C3,RENT,43000.0,2017-08-01,Current,debt_consolidation,OH,31.01,0.0,0.0,3690.71,2686.22,1004.49,0.0,0.0,0.0,2017,0,3313.78,0.0,Medium Risk,1004.49,40k-80k,30-40
5000, 36 months,12.29,166.77,C,C1,OWN,26000.0,2015-06-01,Charged Off,debt_consolidation,AL,24.33,0.0,0.0,4475.14,2692.23,806.53,0.0,976.38,0.0,2015,1,2307.77,1331.3899999999999,Medium Risk,-524.8599999999999,<40k,20-30
10000, 36 months,10.91,326.97,B,B4,MORTGAGE,29000.0,2017-09-01,Current,debt_consolidation,NV,18.17,0.0,0.0,5552.43,4318.48,1233.95,0.0,0.0,0.0,2017,0,5681.52,0.0,Low Risk,1233.95,<40k,10-20
2000, 36 months,6.89,61.66,A,A3,RENT,62000.0,2015-06-01,Fully Paid,major_purchase,GA,16.76,0.0,0.0,2172.8711985369,2000.0,172.87,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,172.87,40k-80k,10-20
5025, 36 months,15.61,175.7,D,D1,RENT,32000.0,2014-07-01,Charged Off,debt_consolidation,NY,7.79,5.0,1.0,5271.0,4017.26,1253.74,0.0,0.0,0.0,2014,1,1007.7399999999998,1007.7399999999998,High Risk,246.00000000000023,<40k,0-10
15000, 60 months,13.99,348.95,C,C4,MORTGAGE,75000.0,2015-06-01,Charged Off,debt_consolidation,CT,9.31,0.0,1.0,9409.99,5486.67,3923.32,0.0,0.0,1.0,2015,1,9513.33,9513.33,Medium Risk,-5590.01,40k-80k,0-10
27300, 36 months,15.99,959.66,C,C5,MORTGAGE,65000.0,2016-10-01,Current,other,AL,26.63,0.0,0.0,26846.23,20063.67,6782.56,0.0,0.0,0.0,2016,0,7236.330000000002,0.0,High Risk,6782.56,40k-80k,20-30
16000, 36 months,13.99,546.77,C,C3,MORTGAGE,79000.0,2017-01-01,Current,credit_card,WA,23.08,0.0,0.0,13656.81,10386.05,3270.76,0.0,0.0,0.0,2017,0,5613.950000000001,0.0,Medium Risk,3270.76,40k-80k,20-30
15000, 36 months,11.99,498.15,B,B3,RENT,40000.0,2013-11-01,Charged Off,major_purchase,OR,8.19,0.0,0.0,3487.05,2512.04,974.74,0.0,0.27,1.0,2013,1,12487.96,12487.689999999999,Medium Risk,-11512.949999999999,<40k,0-10
29400, 36 months,22.99,1137.92,F,F2,RENT,70000.0,2015-05-01,Charged Off,credit_card,KS,24.42,0.0,2.0,10852.75,3617.41,3135.01,0.0,4100.33,0.0,2015,1,25782.59,21682.260000000002,High Risk,-18547.25,40k-80k,20-30
10000, 36 months,10.99,327.34,B,B2,RENT,45000.0,2013-11-01,Fully Paid,credit_card,GA,10.96,0.0,0.0,11765.91,10000.0,1765.91,0.0,0.0,0.0,2013,0,0.0,0.0,Low Risk,1765.91,40k-80k,10-20
4000, 36 months,13.18,135.13,C,C3,RENT,15000.0,2015-11-01,Fully Paid,debt_consolidation,MN,20.32,0.0,0.0,4451.266043581,4000.0,451.27,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,451.27,<40k,20-30
10000, 60 months,25.82,298.34,E,E4,MORTGAGE,36864.0,2017-08-01,Fully Paid,debt_consolidation,CO,15.85,0.0,1.0,10107.5877777774,10000.0,107.59,0.0,0.0,1.0,2017,0,0.0,0.0,High Risk,107.59,<40k,10-20
6400, 36 months,13.65,217.66,C,C1,MORTGAGE,120000.0,2014-02-01,Fully Paid,debt_consolidation,TX,14.7,0.0,0.0,7817.2500000025,6400.0,1417.25,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,1417.25,80k-120k,10-20
40000, 36 months,10.42,1298.59,B,B3,RENT,64800.0,2017-11-01,Current,debt_consolidation,FL,27.39,0.0,0.0,19455.69,15169.66,4286.03,0.0,0.0,0.0,2017,0,24830.34,0.0,Low Risk,4286.03,40k-80k,20-30
25000, 60 months,19.24,651.82,E,E2,RENT,85000.0,2015-01-01,Charged Off,debt_consolidation,MD,14.1,0.0,2.0,23438.8,11878.98,11559.82,0.0,0.0,1.0,2015,1,13121.02,13121.02,High Risk,-1561.2000000000007,80k-120k,10-20
14000, 60 months,11.47,307.69,B,B5,MORTGAGE,69842.0,2016-02-01,Current,debt_consolidation,RI,11.25,0.0,0.0,11059.0,7429.4,3629.6,0.0,0.0,1.0,2016,0,6570.6,0.0,Medium Risk,3629.6,40k-80k,10-20
28000, 36 months,12.99,943.3,C,C1,MORTGAGE,94000.0,2014-09-01,Charged Off,credit_card,NC,28.84,0.0,0.0,13232.52,6723.03,2709.97,0.0,3799.52,0.0,2014,1,21276.97,17477.45,Medium Risk,-14767.480000000001,80k-120k,20-30
10000, 36 months,17.27,357.88,C,C5,MORTGAGE,35000.0,2013-06-01,Fully Paid,credit_card,TN,15.36,0.0,2.0,12866.2981378638,10000.0,2866.3,0.0,0.0,0.0,2013,0,0.0,0.0,High Risk,2866.3,<40k,10-20
4800, 36 months,6.99,148.19,A,A2,RENT,80000.0,2017-01-01,Current,debt_consolidation,NC,23.22,0.0,0.0,3702.89,3224.96,477.93,0.0,0.0,0.0,2017,0,1575.04,0.0,Low Risk,477.93,40k-80k,20-30
15000, 36 months,6.99,463.09,A,A2,MORTGAGE,79000.0,2017-02-01,Fully Paid,debt_consolidation,NC,13.22,0.0,0.0,15587.8298574266,15000.0,587.83,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,587.83,40k-80k,10-20
12000, 36 months,14.08,410.6,C,C3,RENT,52938.0,2017-09-01,Current,credit_card,IL,26.37,0.0,0.0,6961.43,5043.46,1917.97,0.0,0.0,0.0,2017,0,6956.54,0.0,Medium Risk,1917.97,40k-80k,20-30
7500, 36 months,6.62,230.28,A,A2,MORTGAGE,98000.0,2013-09-01,Fully Paid,home_improvement,CO,4.96,0.0,0.0,8268.679998383,7500.0,768.68,0.0,0.0,0.0,2013,0,0.0,0.0,Low Risk,768.68,80k-120k,0-10
5000, 36 months,10.99,163.67,B,B4,RENT,40000.0,2016-07-01,Fully Paid,debt_consolidation,IL,21.96,0.0,0.0,5428.4383057701,5000.0,428.44,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,428.44,<40k,20-30
22000, 60 months,19.22,573.36,D,D4,MORTGAGE,53000.0,2014-01-01,Fully Paid,debt_consolidation,SC,9.23,0.0,0.0,27400.7518063136,22000.0,5400.75,0.0,0.0,0.0,2014,0,0.0,0.0,High Risk,5400.75,40k-80k,0-10
15000, 36 months,19.99,557.38,D,D4,MORTGAGE,87000.0,2017-01-01,Fully Paid,debt_consolidation,IL,12.39,0.0,0.0,15010.8237500002,15000.0,10.82,0.0,0.0,0.0,2017,0,0.0,0.0,High Risk,10.82,80k-120k,10-20
6000, 36 months,9.67,192.68,B,B1,RENT,42000.0,2014-04-01,Fully Paid,debt_consolidation,NJ,24.24,0.0,0.0,6614.7,6000.0,614.7,0.0,0.0,0.0,2014,0,0.0,0.0,Low Risk,614.7,40k-80k,20-30
2000, 36 months,12.79,67.19,C,C1,RENT,52000.0,2016-09-01,Fully Paid,car,NC,19.82,0.0,1.0,2351.5307335061,2000.0,351.53,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,351.53,40k-80k,10-20
4250, 36 months,15.05,147.44,C,C4,MORTGAGE,56000.0,2017-05-01,Fully Paid,debt_consolidation,TX,23.72,0.0,2.0,4554.386172239,4250.0,304.39,0.0,0.0,1.0,2017,0,0.0,0.0,High Risk,304.39,40k-80k,20-30
8000, 36 months,9.17,255.04,B,B2,MORTGAGE,67000.0,2015-10-01,Fully Paid,debt_consolidation,LA,29.21,1.0,0.0,8607.42,8000.0,607.42,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,607.42,40k-80k,20-30
5600, 36 months,13.66,190.48,C,C3,RENT,20000.0,2015-01-01,Charged Off,debt_consolidation,OR,16.42,0.0,2.0,4186.31,3148.1,1038.21,0.0,0.0,0.0,2015,1,2451.9,2451.9,Medium Risk,-1413.69,<40k,10-20
12000, 36 months,8.24,377.37,B,B1,MORTGAGE,97000.0,2016-12-01,Fully Paid,credit_card,CT,22.04,0.0,1.0,12889.0897652307,12000.0,889.09,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,889.09,80k-120k,20-30
6000, 36 months,13.98,205.01,C,C3,RENT,40000.0,2014-07-01,Fully Paid,debt_consolidation,NY,18.39,0.0,0.0,7008.17,6000.0,1008.17,0.0,0.0,0.0,2014,0,0.0,0.0,Medium Risk,1008.17,<40k,10-20
35000, 36 months,13.33,1184.86,C,C3,MORTGAGE,120000.0,2015-09-01,Fully Paid,debt_consolidation,MS,26.63,0.0,1.0,42245.699904978,35000.0,7245.7,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,7245.7,80k-120k,20-30
10000, 36 months,9.99,322.63,B,B3,RENT,60000.0,2015-06-01,Fully Paid,debt_consolidation,TX,12.08,1.0,1.0,11599.7098126309,10000.0,1599.71,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,1599.71,40k-80k,10-20
8000, 36 months,6.89,246.62,A,A3,MORTGAGE,40000.0,2015-08-01,Fully Paid,credit_card,FL,21.78,1.0,0.0,8875.0456901601,8000.0,875.05,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,875.05,<40k,20-30
35000, 36 months,15.41,1220.33,D,D1,RENT,221291.0,2015-11-01,Fully Paid,debt_consolidation,CA,12.31,0.0,0.0,42443.6311147015,35000.0,7443.63,0.0,0.0,0.0,2015,0,0.0,0.0,High Risk,7443.63,200k+,10-20
20000, 36 months,9.76,643.1,B,B3,OWN,70339.0,2015-12-01,Charged Off,debt_consolidation,GA,12.64,0.0,1.0,13672.32,4043.81,1754.41,0.0,7874.1,0.0,2015,1,15956.19,8082.09,Low Risk,-6327.68,40k-80k,10-20
4800, 36 months,12.74,161.14,C,C1,RENT,115000.0,2017-01-01,Fully Paid,credit_card,CA,6.26,0.0,1.0,5334.0540821303,4800.0,534.05,0.0,0.0,0.0,2017,0,0.0,0.0,Medium Risk,534.05,80k-120k,0-10
7500, 36 months,11.49,247.29,B,B5,MORTGAGE,65000.0,2017-04-01,Current,credit_card,TX,13.11,1.0,0.0,5471.5,4274.58,1196.92,0.0,0.0,0.0,2017,0,3225.42,0.0,Medium Risk,1196.92,40k-80k,10-20
11000, 36 months,7.49,342.12,A,A4,RENT,72000.0,2016-01-01,Fully Paid,debt_consolidation,PA,20.98,0.0,1.0,12117.5481210702,11000.0,1117.55,0.0,0.0,1.0,2016,0,0.0,0.0,Low Risk,1117.55,40k-80k,20-30
6100, 36 months,13.59,207.28,C,C2,OWN,18000.0,2017-09-01,Charged Off,debt_consolidation,FL,17.49,0.0,1.0,2294.16,1556.12,738.04,0.0,0.0,0.0,2017,1,4543.88,4543.88,Medium Risk,-3805.84,<40k,10-20
8000, 36 months,6.68,245.85,A,A3,MORTGAGE,30000.0,2015-04-01,Fully Paid,home_improvement,MD,10.88,0.0,0.0,8193.76,8000.0,193.76,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,193.76,<40k,10-20
7000, 36 months,23.88,274.19,E,E2,OWN,25000.0,2017-06-01,Current,debt_consolidation,LA,28.72,1.0,1.0,5465.23,3274.21,2191.02,0.0,0.0,0.0,2017,0,3725.79,0.0,High Risk,2191.02,<40k,20-30
12000, 36 months,15.41,418.4,D,D1,MORTGAGE,75000.0,2015-12-01,Fully Paid,debt_consolidation,MO,5.86,1.0,3.0,14726.0585384236,12000.0,2726.06,0.0,0.0,1.0,2015,0,0.0,0.0,High Risk,2726.06,40k-80k,0-10
10000, 36 months,13.59,339.79,C,C2,MORTGAGE,74000.0,2017-08-01,Current,home_improvement,PA,34.27,0.0,0.0,6146.42,4495.0,1651.42,0.0,0.0,0.0,2017,0,5505.0,0.0,Medium Risk,1651.42,40k-80k,30-40
29250, 36 months,13.99,999.56,C,C4,MORTGAGE,85000.0,2015-05-01,Fully Paid,credit_card,IL,26.75,0.0,0.0,36009.909898828,29250.0,6759.91,0.0,0.0,0.0,2015,0,0.0,0.0,Medium Risk,6759.91,80k-120k,20-30
14000, 60 months,16.24,342.25,C,C5,MORTGAGE,120000.0,2013-12-01,Fully Paid,debt_consolidation,CA,12.67,0.0,1.0,16833.18,14000.0,2833.18,0.0,0.0,1.0,2013,0,0.0,0.0,High Risk,2833.18,80k-120k,10-20
10000, 36 months,8.49,315.63,B,B1,RENT,84000.0,2016-01-01,Fully Paid,debt_consolidation,CA,10.89,0.0,0.0,11236.981982789,10000.0,1236.98,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,1236.98,80k-120k,10-20
24000, 36 months,14.49,825.99,C,C4,MORTGAGE,115000.0,2016-09-01,Fully Paid,debt_consolidation,PA,11.98,1.0,0.0,28670.9546250501,24000.0,4670.95,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,4670.95,80k-120k,10-20
10000, 36 months,10.49,324.98,B,B2,RENT,65000.0,2016-11-01,Fully Paid,other,NY,16.64,0.0,2.0,10775.7797099525,10000.0,775.78,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,775.78,40k-80k,10-20
18000, 36 months,5.32,542.07,A,A1,MORTGAGE,90000.0,2017-01-01,Fully Paid,credit_card,WA,20.75,0.0,1.0,18764.2806991552,18000.0,764.28,0.0,0.0,0.0,2017,0,0.0,0.0,Low Risk,764.28,80k-120k,20-30
40000, 36 months,9.16,1274.98,B,B2,MORTGAGE,160000.0,2016-03-01,Fully Paid,debt_consolidation,TX,3.41,0.0,0.0,43998.3018429329,40000.0,3998.3,0.0,0.0,0.0,2016,0,0.0,0.0,Low Risk,3998.3,120k-200k,0-10
32000, 36 months,20.75,1201.5,E,E2,MORTGAGE,135000.0,2016-04-01,Fully Paid,other,FL,30.21,0.0,0.0,40136.2724806652,32000.0,8136.27,0.0,0.0,1.0,2016,0,0.0,0.0,High Risk,8136.27,120k-200k,30-40
8100, 36 months,11.48,267.03,B,B5,RENT,63252.0,2016-01-01,Fully Paid,other,AZ,20.46,0.0,0.0,9166.611516143,8100.0,1066.61,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,1066.61,40k-80k,20-30
24000, 60 months,8.18,488.71,B,B1,RENT,100000.0,2015-10-01,Charged Off,debt_consolidation,NY,14.21,0.0,0.0,11229.42,8065.91,3163.51,0.0,0.0,0.0,2015,1,15934.09,15934.09,Low Risk,-12770.58,80k-120k,10-20
18000, 60 months,15.05,428.7,C,C4,MORTGAGE,80000.0,2017-05-01,Current,debt_consolidation,ME,31.85,0.0,1.0,8987.65,4841.43,4146.22,0.0,0.0,0.0,2017,0,13158.57,0.0,High Risk,4146.22,40k-80k,30-40
17000, 36 months,8.18,534.14,B,B1,RENT,73000.0,2015-05-01,Fully Paid,credit_card,MA,20.98,0.0,0.0,19213.2233672861,17000.0,2213.22,0.0,0.0,0.0,2015,0,0.0,0.0,Low Risk,2213.22,40k-80k,20-30
15000, 36 months,13.44,508.6,C,C3,RENT,70000.0,2016-01-01,Fully Paid,car,GA,37.36,1.0,1.0,18299.8149439703,15000.0,3299.81,0.0,0.0,0.0,2016,0,0.0,0.0,Medium Risk,3299.81,40k-80k,30-40
35000, 60 months,19.53,918.16,D,D5,RENT,135000.0,2016-02-01,Fully Paid,debt_consolidation,NJ,18.35,1.0,1.0,41094.118694401,35000.0,6094.12,0.0,0.0,0.0,2016,0,0.0,0.0,High Risk,6094.12,120k-200k,10-20
9250, 36 months,19.48,341.32,E,E2,RENT,50000.0,2016-01-01,Charged Off,debt_consolidation,GA,5.18,1.0,1.0,8393.89,5278.75,2561.6,0.0,553.54,0.0,2016,1,3971.25,3417.71,High Risk,-856.1100000000001,40k-80k,0-10
